date,houseId,city,address,houseType,status,numberRooms,numberBathrooms1,numberBathrooms,numberKitchens1,numberKitchens,numberBalconies1,numberBalconies,loungeType,houseSpace,landArea,elevator1,elevator,carParking1,carParking,heating1,heating,price,priceType,priceUS
2020-12-09,255849,RB,-  مدينة رام الله,apartment,B,3,3,3,1,1,3,3,صالة,180,700,1,نعم,1,نعم,1,نعم,550,دولار,550
2020-12-09,255850,RB,- بيتونيا,apartment,B,2,1,1,1,1,1,1,صاله كبيره,80,715,1,نعم,1,نعم,0,,1200,شيكل,360
2020-12-20,255852,RB,-  مدينة رام الله,Roof,B,3,2,2,1,1,2,2,2,140,120,1,نعم,1,نعم,1,نعم,500,دولار,500
2020-12-17,255854,H,-  مدينة الخليل,apartment,C,2,2,2,1,1,1,1,صالة + صالون,120,,1,نعم,1,نعم,0,,3000,دينار,4230
2020-12-10,255855,B,-  مدينة بيت لحم,apartment,A,2,1,1,1,1,0,0,لا,50,,0,,0,,0,,1300,شيكل,390
2020-12-09,255856,RB,-  مدينة البيرة,apartment,B,1,1,1,1,1,0,,صالة,,,0,,0,,0,,450,دولار,450
2020-12-09,255857,RB,-  مدينة رام الله,apartment,B,3,2,2,1,1,1,1,صالة,145,,1,نعم,1,نعم,0,,400,دولار,400
2020-12-09,255860,RB,-  مدينة البيرة,apartment,B,3,2,2,1,1,2,2,صالة وغرفة معيشة,160,,1,نعم,1,نعم,0,,500,دولار,500
2020-12-09,255862,RB,-  مدينة رام الله,apartment,A,2,2,2,1,1,1,1,1,140,0,0,,1,نعم,1,نعم,700,دولار,700
2020-12-09,255863,RB,-  مدينة رام الله,apartment,A,3,2,2,2,2,2,2,1,140,0,1,نعم,1,نعم,1,نعم,700,دولار,700
2020-12-14,255864,RB,-  مدينة رام الله,apartment,B,3,2,2,1,1,1,1,صالون + غرفة سفرة,150,,0,,0,,0,,1500,شيكل,450
2020-12-09,255865,N,-  مدينة نابلس,apartment,B,2,2,2,1,1,0,,صالون,125,,0,,0,,0,,2200,دينار,3102
2020-12-09,255867,N,-  مدينة نابلس,apartment,A,2,0,,0,,0,,,,,1,نعم,0,,0,,1800,شيكل,540
2020-12-10,255875,RB,- الطيرة,apartment,A,3,3,3,1,1,0,,صالة,150,,1,نعم,0,,0,,800,دولار,800
2020-12-10,255876,TB,-  مدينة طوباس,apartment,B,4,3,3,1,1,2,2,نعم يوجد صاله ٨×٤صاله م,170,0,0,,1,نعم,0,,1000,شيكل,300
2020-12-12,255877,N,-  مدينة نابلس,apartment,A,3,-3,-3,1,1,1,1,صالة كبيرة,174,,1,نعم,1,نعم,0,,3800,دينار,5358
2020-12-12,255880,T,-  مدينة طولكرم,apartment,C,3,2,2,1,1,1,1,نعم,130,370,0,,1,نعم,0,,11000,شيكل,3300
2020-12-12,255881,RB,-  مدينة رام الله,apartment,B,3,2,2,1,1,1,1,1,,,1,نعم,1,نعم,0,,600,دولار,600
2020-12-10,255883,RB,-  مدينة رام الله,apartment,A,3,0,,0,,0,,,,,1,نعم,1,نعم,1,نعم,800,دولار,800
2020-12-10,255885,RB,-  مدينة رام الله,apartment,A,1,0,,0,,0,,,,,1,نعم,1,نعم,1,نعم,650,دولار,650
2020-12-10,255886,J,-  مدينة اريحا,apartment,A,1,1,1,1,1,1,1,لايوجد,32,100,0,,1,نعم,0,,1000,شيكل,300
2020-12-10,255888,RB,-  مدينة رام الله,apartment,B,3,3,3,1,1,1,1,2,,,1,نعم,1,نعم,0,,600,دولار,600
2020-12-14,255889,RB,- بيتونيا,apartment,A,1,1,1,1,1,0,0,لا,0,0,1,نعم,0,,0,,1100,شيكل,330
2020-12-10,255890,T,-  مدينة طولكرم,apartment,B,5,2,2,1,1,2,2,صالة كبيرة,140,,0,,1,نعم,0,,2800,دينار,3948
2020-12-10,255891,RB,-  مدينة رام الله,apartment,B,2,1,1,1,1,1,1,1,,,1,نعم,1,نعم,0,,350,دولار,350
2020-12-10,255892,RB,-  مدينة رام الله,apartment,B,3,3,3,1,1,1,1,صالة وصالون,,,1,نعم,1,نعم,0,,650,دولار,650
2020-12-10,255893,RB,- الطيرة,apartment,A,3,3,3,1,1,1,1,صالة وصالون,,,1,نعم,1,نعم,0,,750,دولار,750
2020-12-17,255896,T,-  مدينة طولكرم,apartment,B,3,1,1,1,1,0,,,,,1,نعم,1,نعم,1,نعم,1200,شيكل,360
2020-12-10,255902,RB,- بيتونيا,apartment,A,1,1,1,1,1,0,0,0,0,0,1,نعم,0,,0,,1100,شيكل,330
2020-12-10,255903,RB,-  مدينة البيرة,apartment,A,1,2,2,1,1,1,1,2,,,0,,0,,0,,1500,شيكل,450
2020-12-10,255905,RB,-  مدينة رام الله,apartment,A,2,2,2,1,1,1,1,1,,,1,نعم,1,نعم,0,,550,دولار,550
2020-12-26,255910,RB,-  مدينة البيرة,apartment,B,3,2,2,1,1,2,2,صالون  وسفره ومعيشه,200,,0,,0,,0,,500,دولار,500
2020-12-10,255912,RB,-  مدينة رام الله,apartment,B,3,3,3,1,1,1,1,1,160,0,1,نعم,1,نعم,1,نعم,600,دولار,600
2020-12-10,255913,RB,-  مدينة رام الله,apartment,B,3,3,3,1,1,1,1,1,160,0,1,نعم,1,نعم,1,نعم,600,دولار,600
2020-12-10,255914,RB,-  مدينة رام الله,apartment,A,3,3,3,1,1,2,2,صالة وصالون,170,,1,نعم,1,نعم,1,نعم,1200,دولار,1200
2020-12-10,255915,B,-  مدينة بيت لحم,apartment,C,2,1,1,1,1,2,2,صالون وصاله,135,,1,نعم,1,نعم,0,,500,دولار,500
2020-12-10,255918,RB,-  مدينة البيرة,apartment,B,3,2,2,1,1,1,1,صالة,145,,1,نعم,1,نعم,0,,500,دولار,500
2020-12-10,255920,RB,-  مدينة البيرة,apartment,B,3,2,2,1,1,1,1,صالة,160,600,1,نعم,1,نعم,1,نعم,500,دولار,500
2020-12-10,255921,RB,-  مدينة البيرة,apartment,B,2,2,2,1,1,1,1,صالة,100,1500,1,نعم,1,نعم,0,,1400,شيكل,420
2020-12-20,255922,RB,-  مدينة رام الله,apartment,C,3,3,3,1,1,1,1,يوجد,163,0,1,نعم,1,نعم,1,نعم,750,دولار,750
2020-12-10,255924,RB,-  مدينة رام الله,apartment,B,3,3,3,1,1,1,1,صاله صالون,160,,1,نعم,1,نعم,1,نعم,500,دولار,500
2020-12-12,255926,H,-  مدينة الخليل,apartment,C,3,2,2,1,1,1,1,صالة وصالون,155,,1,نعم,1,نعم,0,,4000,دينار,5640
2020-12-12,255930,N,-  مدينة نابلس,apartment,A,1,1,1,1,1,0,0,,45,0,0,,0,,0,,1500,شيكل,450
2020-12-13,255931,RB,-  مدينة رام الله,apartment,A,2,2,2,1,1,2,2,صالة كبيرة,170,170,0,,0,,0,,500,دولار,500
2020-12-17,255934,RB,- الطيرة,apartment,A,3,2,2,1,1,2,2,صالة,170,0,0,,0,,0,,500,دولار,500
2020-12-20,255935,RB,-  مدينة رام الله,apartment,B,3,3,3,1,1,1,1,صالة+صالون,170,0,1,نعم,1,نعم,0,,500,دولار,500
2020-12-24,255936,RB,-  مدينة رام الله,apartment,B,3,3,3,1,1,1,1,صالة+صالون,170,0,1,نعم,1,نعم,0,,500,دولار,500
2020-12-12,255937,RB,-  مدينة البيرة,apartment,B,3,2,2,1,1,2,2,غرفة معيشة مفتوحة عمطبخ - صالون ضيوف,150,,1,نعم,1,نعم,0,,500,دولار,500
2020-12-12,255938,RB,-  مدينة رام الله,apartment,B,3,3,3,1,1,2,2,صالة+صالون,170,0,1,نعم,1,نعم,0,,550,دولار,550
2020-12-12,255939,RB,-  مدينة رام الله,apartment,A,2,2,2,1,1,1,1,نعم,100,,1,نعم,1,نعم,1,نعم,850,دولار,850
2020-12-12,255940,RB,-  مدينة رام الله,apartment,B,2,1,1,1,1,1,1,صالة كبيرة,115,,0,,1,نعم,0,,555555,شيكل,166666.5
2020-12-20,255941,RB,-  مدينة البيرة,apartment,A,3,2,2,1,1,2,2,غرفة معيشة مفتوحة عمطبخ - صالون ضيوف,150,,1,نعم,1,نعم,0,,200,دولار,200
2020-12-17,255942,T,-  مدينة طولكرم,apartment,B,3,3,3,1,1,1,1,صالة,150,,0,,0,,0,,200,دينار,282
2020-12-12,255943,T,-  مدينة طولكرم,apartment,B,2,2,2,1,1,1,1,صالة,100,,0,,0,,0,,150,دينار,211.5
2020-12-13,255946,N,-  مدينة نابلس,apartment,A,1,1,1,1,1,1,1,,,,1,نعم,1,نعم,1,نعم,250,شيكل,75
2020-12-12,255948,RB,- بيتونيا,apartment,B,3,2,2,1,1,2,2,صالة,160,900,1,نعم,1,نعم,0,,1300,شيكل,390
2020-12-12,255949,RB,-  مدينة رام الله,apartment,B,3,2,2,1,1,1,1,1,150,,1,نعم,1,نعم,0,,600,دولار,600
2020-12-12,255951,RB,-  مدينة رام الله,apartment,B,3,2,2,1,1,1,1,صالة وصالون,150,,1,نعم,1,نعم,0,,500,دولار,500
2020-12-12,255952,RB,-  مدينة رام الله,apartment,B,2,1,1,1,1,1,1,صالة وصالون,90,,1,نعم,1,نعم,0,,450,دولار,450
2020-12-12,255953,T,- فرعون,apartment,C,3,2,2,1,1,1,1,صالة,100,800,0,,1,نعم,0,,900,شيكل,270
2020-12-13,255955,JN,-  مدينة جنين,apartment,C,3,2,2,1,1,1,1,نعم يوجد صاله متوسطه,130,1,1,نعم,1,نعم,0,,260,دينار,366.6
2020-12-13,255967,JN,-  مدينة جنين,apartment,C,3,2,2,1,1,2,2,نعم,160,,0,,1,نعم,0,,250,دينار,352.5
2020-12-13,255968,N,-  مدينة نابلس,apartment,B,4,2,2,1,1,0,,صالة,150,,0,,0,,0,,1800,دينار,2538
2020-12-12,255973,RB,- بيتونيا,apartment,B,2,2,2,1,1,1,1,,,,1,نعم,0,,0,,1200,شيكل,360
2020-12-12,255974,RB,-  مدينة رام الله,apartment,B,3,3,3,1,1,1,1,,170,,1,نعم,1,نعم,1,نعم,600,دولار,600
2020-12-12,255976,RB,- بيتونيا,apartment,B,3,2,2,1,1,2,2,,,,0,,0,,0,,1400,شيكل,420
2020-12-12,255979,RB,- بير زيت,apartment,C,3,4,4,1,1,4,4,2,,,1,نعم,1,نعم,0,,110000,دولار,110000
2020-12-12,255980,RB,- بيتونيا,apartment,B,3,2,2,1,1,2,2,2,140,,1,نعم,1,نعم,0,,1400,شيكل,420
2020-12-13,255981,RB,-  مدينة رام الله,apartment,A,3,2,2,1,1,0,,نعم,160,,1,نعم,0,,0,,750,دولار,750
2020-12-12,255985,RB,-  مدينة رام الله,apartment,A,3,2,2,1,1,1,1,1,,,1,نعم,1,نعم,0,,650,دولار,650
2020-12-13,255986,T,- ذنابة,apartment,B,2,1,1,1,1,0,,نعم,120,,0,,0,,0,,900,شيكل,270
2020-12-13,255987,RB,- بيتونيا,apartment,B,3,3,3,1,1,2,2,صاله مع سفره وصالون ومطبخ نظام امريكي,170,,1,نعم,1,نعم,0,,1600,شيكل,480
2020-12-12,255988,RB,-  مدينة البيرة,apartment,B,2,2,2,1,1,1,1,صالة,120,700,1,نعم,1,نعم,1,نعم,450,دولار,450
2020-12-12,255989,RB,-  مدينة رام الله,apartment,B,3,0,0,1,1,1,1,صالة,160,800,1,نعم,1,نعم,1,نعم,500,دولار,500
2020-12-12,255991,RB,-  مدينة البيرة,apartment,A,1,1,1,1,1,0,,صالة,,,1,نعم,1,نعم,0,,1500,شيكل,450
2020-12-12,255993,N,-  مدينة نابلس,apartment,B,3,3,3,1,1,1,1,صالة كبيرة,160,,0,,1,نعم,0,,3500,دينار,4935
2020-12-13,255994,RB,- كفر عقب,apartment,B,3,2,2,1,1,2,2,يوجد,150,,0,,0,,0,,2000,شيكل,600
2020-12-13,256000,RB,-  مدينة البيرة,apartment,B,2,1,1,1,1,1,1,صالة كبيرة,150,,0,,0,,1,نعم,1500,شيكل,450
2020-12-13,256001,RB,-  مدينة رام الله,apartment,A,1,1,1,1,1,1,1,1,75,0,1,نعم,1,نعم,1,نعم,55000,دولار,55000
2020-12-13,256002,RB,-  مدينة رام الله,apartment,A,2,2,2,1,1,0,0,1,120,,1,نعم,1,نعم,0,,650,دولار,650
2020-12-13,256003,RB,- بيتونيا,apartment,B,2,2,2,1,1,3,3,1,120,,0,,0,,0,,1200,شيكل,360
2020-12-13,256004,RB,-  مدينة رام الله,apartment,B,2,2,2,1,1,3,3,1,120,,1,نعم,0,,0,,350,دولار,350
2020-12-13,256005,RB,-  مدينة رام الله,apartment,B,3,3,3,1,1,2,2,متوفر صالح وصالون,150,150,1,نعم,1,نعم,0,,600,دولار,600
2020-12-13,256007,JN,-  مدينة جنين,apartment,B,3,1,1,1,1,1,1,صغيره,100,150,0,,1,نعم,0,,1000,شيكل,300
2020-12-13,256020,B,-  مدينة بيت لحم,apartment,A,1,1,1,1,1,0,,,,,0,,1,نعم,0,,1000,شيكل,300
2020-12-13,256021,JN,-  مدينة جنين,apartment,B,3,3,3,1,1,2,2,نعم,160,350,0,,0,,0,,1000,شيكل,300
2020-12-13,256024,RB,-  مدينة البيرة,apartment,B,3,2,2,1,1,1,1,يوجد,160,,1,نعم,1,نعم,0,,550,دولار,550
2020-12-15,256037,RB,-  مدينة رام الله,apartment,A,3,3,3,1,1,1,1,صاله كبيره وصالون,160,,1,نعم,1,نعم,1,نعم,650,دولار,650
2020-12-13,256040,RB,-  مدينة رام الله,apartment,A,1,1,1,1,1,1,1,يوجد,0,0,1,نعم,1,نعم,1,نعم,2000,دولار,2000
2020-12-13,256043,RB,- بيتونيا,apartment,B,1,1,1,2,2,1,1,غرفه. تشمل.  جميع.  الخدمات,60,,1,نعم,1,نعم,0,,700,شيكل,210
2020-12-13,256044,RB,- بيتونيا,apartment,B,2,2,2,1,1,2,2,صاله,125,,1,نعم,1,نعم,0,,1200,شيكل,360
2020-12-13,256046,RB,-  مدينة رام الله,apartment,B,3,3,3,1,1,2,2,2,,,1,نعم,1,نعم,1,نعم,600,دولار,600
2020-12-13,256047,RB,-  مدينة رام الله,apartment,A,3,2,2,1,1,1,1,2,,,1,نعم,1,نعم,0,,700,دولار,700
2020-12-13,256048,RB,- بيتونيا,apartment,B,3,2,2,1,1,2,2,صاله   صالون,130,,1,نعم,1,نعم,0,,1400,شيكل,420
2020-12-13,256049,RB,-  مدينة رام الله,apartment,B,1,1,1,1,1,1,1,1,95,0,1,نعم,1,نعم,0,,400,دولار,400
2020-12-17,256051,RB,-  مدينة البيرة,apartment,B,3,3,3,1,1,1,1,صالة,160,,1,نعم,1,نعم,0,,600,دولار,600
2020-12-13,256055,RB,-  مدينة رام الله,apartment,A,1,1,1,1,1,0,,صالة,,,0,,0,,0,,1400,شيكل,420
2020-12-14,256056,RB,-  مدينة البيرة,apartment,B,3,2,2,1,1,1,1,صالة وصالون,150,,1,نعم,1,نعم,0,,600,دولار,600
2020-12-14,256058,RB,- عين عريك,apartment,A,2,2,2,1,1,2,2,صالة كبيرة,152,152,1,نعم,1,نعم,1,نعم,100000,دولار,100000
2020-12-14,256059,RB,- بيتونيا,apartment,B,3,1,1,1,1,1,1,نعم,,,0,,0,,0,,300,شيكل,90
2020-12-14,256060,RB,- بيتونيا,apartment,B,3,1,1,1,1,0,,صاله مع صالون,,,0,,0,,0,,900,شيكل,270
2020-12-19,256065,RB,-  مدينة البيرة,apartment,B,2,2,2,0,,0,,,,,1,نعم,1,نعم,1,نعم,400,دولار,400
2020-12-14,256069,RB,-  مدينة رام الله,apartment,B,3,3,3,1,1,0,,,150,,1,نعم,1,نعم,0,,1600,شيكل,480
2020-12-14,256071,RB,-  مدينة رام الله,apartment,A,3,0,,0,,0,,,,,1,نعم,1,نعم,1,نعم,800,دولار,800
2021-02-13,256075,JN,- رمانة,apartment,A,2,-1,-1,1,1,2,2,,52,2500,0,,1,نعم,1,نعم,300,شيكل,90
2020-12-20,256076,RB,-  مدينة البيرة,apartment,B,3,2,2,1,1,2,2,صالتين,155,0,1,نعم,1,نعم,0,,500,دولار,500
2020-12-14,256078,RB,-  مدينة رام الله,apartment,B,2,1,1,1,1,1,1,1,,,1,نعم,1,نعم,0,,1400,شيكل,420
2020-12-14,256088,RB,-  مدينة البيرة,apartment,B,3,2,2,1,1,1,1,صالة,145,,1,نعم,1,نعم,0,,500,دولار,500
2020-12-15,256090,H,-  مدينة الخليل,apartment,B,5,2,2,1,1,1,1,صالة كبيرة,175,,0,,1,نعم,0,,3500,دينار,4935
2020-12-15,256097,RB,-  مدينة رام الله,apartment,B,1,1,1,1,1,0,0,بدون صالة,40,560,0,,0,,0,,950,شيكل,285
2020-12-15,256107,RB,-  مدينة البيرة,apartment,A,2,2,2,1,1,1,1,صالة + صالون + سفره,120,100,1,نعم,1,نعم,1,نعم,1200,دولار,1200
2020-12-26,256111,N,-  مدينة نابلس,Roof,C,2,1,1,1,1,2,2,صاله كبيره,160,,1,نعم,1,نعم,0,,3000,دينار,4230
2020-12-15,256113,RB,-  مدينة رام الله,apartment,B,2,1,1,1,1,1,1,صاله,110,,0,,0,,0,,350,دولار,350
2020-12-15,256114,RB,- الطيرة,apartment,B,3,2,2,1,1,0,,2,,,1,نعم,1,نعم,0,,1600,شيكل,480
2020-12-15,256115,RB,- روابي,apartment,B,3,2,2,1,1,0,,2,,,1,نعم,1,نعم,0,,500,دولار,500
2021-01-24,256116,RB,-  مدينة رام الله,apartment,B,2,1,1,1,1,0,,صاله,120,,1,نعم,1,نعم,0,,1200,شيكل,360
2020-12-15,256122,RB,-  مدينة البيرة,apartment,B,3,3,3,1,1,-2,-2,صالة كبيرة,185,,1,نعم,1,نعم,0,,2000,شيكل,600
2020-12-15,256124,RB,-  مدينة البيرة,apartment,A,3,3,3,1,1,1,1,2,,,1,نعم,1,نعم,0,,800,دولار,800
2020-12-15,256125,RB,-  مدينة رام الله,apartment,B,3,3,3,1,1,0,,صاله واسعه,130,,1,نعم,1,نعم,0,,500,دولار,500
2020-12-20,256128,RB,- بير زيت,Roof,B,3,3,3,1,1,3,3,صالة كبيرة,160,300,1,نعم,1,نعم,1,نعم,450,شيكل,135
2020-12-15,256134,RB,-  مدينة رام الله,apartment,B,3,2,2,1,1,1,1,صاله كبيره,135,,0,,1,نعم,0,,1300,شيكل,390
2020-12-19,256135,N,-  مدينة نابلس,apartment,C,3,2,2,1,1,1,1,نعم,150,,1,نعم,1,نعم,0,,350,دينار,493.5
2020-12-15,256136,RB,-  مدينة رام الله,apartment,A,2,1,1,1,1,1,1,صالة,,,0,,0,,0,,550,دولار,550
2020-12-24,256137,RB,-  مدينة رام الله,apartment,A,1,1,1,1,1,0,,صالة,,,1,نعم,1,نعم,0,,450,دولار,450
2020-12-15,256140,RB,-  مدينة البيرة,apartment,B,4,2,2,1,1,1,1,,130,2000,1,نعم,1,نعم,0,,450,دولار,450
2020-12-15,256147,RB,-  مدينة رام الله,Roof,B,1,1,1,1,1,1,1,صالة,100,600,0,,0,,0,,1200,شيكل,360
2020-12-16,256149,RB,-  مدينة رام الله,apartment,A,3,2,2,1,1,1,1,صالة + صالون + سفره,170,,1,نعم,1,نعم,1,نعم,850,دولار,850
2020-12-16,256159,RB,- بيتونيا,apartment,B,3,2,2,1,1,2,2,1,135,800,1,نعم,0,,0,,1300,شيكل,390
2020-12-16,256165,RB,-  مدينة البيرة,apartment,B,2,1,1,1,1,0,,بلكونه,,,0,,0,,0,,900,شيكل,270
2020-12-16,256166,RB,-  مدينة رام الله,apartment,A,1,1,1,1,1,1,1,,,,1,نعم,0,,0,,1400,شيكل,420
2020-12-16,256167,RB,-  مدينة رام الله,apartment,A,3,3,3,1,1,1,1,صالة وصالون,160,,1,نعم,0,,0,,750,دولار,750
2020-12-16,256168,RB,-  مدينة رام الله,apartment,B,3,3,3,1,1,1,1,صالة وصالون,160,,1,نعم,0,,0,,750,دولار,750
2020-12-16,256171,RB,-  مدينة رام الله,apartment,A,1,1,1,1,1,0,0,,,,0,,0,,0,,200,دولار,200
2020-12-16,256172,RB,-  مدينة رام الله,apartment,B,3,3,3,1,1,2,2,,150,,1,نعم,1,نعم,1,نعم,650,دولار,650
2020-12-16,256173,RB,-  مدينة رام الله,apartment,A,3,0,,0,,0,,,,,1,نعم,1,نعم,1,نعم,800,دولار,800
2020-12-19,256174,RB,-  مدينة رام الله,apartment,A,1,0,,0,,0,,,,,1,نعم,1,نعم,1,نعم,650,دولار,650
2020-12-16,256175,RB,-  مدينة رام الله,apartment,A,3,0,,0,,0,,,,,1,نعم,1,نعم,1,نعم,1200,دولار,1200
2020-12-27,256180,RB,-  مدينة رام الله,apartment,B,3,3,3,1,1,1,1,صاله وصالون,135,,1,نعم,1,نعم,0,,400,دولار,400
2020-12-20,256182,RB,-  مدينة رام الله,apartment,A,1,1,1,1,1,1,1,1,90,0,1,نعم,1,نعم,1,نعم,500,دولار,500
2020-12-16,256183,RB,-  مدينة رام الله,apartment,B,3,3,3,1,1,2,2,2,,,1,نعم,1,نعم,1,نعم,600,دولار,600
2020-12-16,256184,RB,-  مدينة رام الله,apartment,B,2,1,1,1,1,1,1,1,90,,1,نعم,0,,0,,1400,شيكل,420
2020-12-16,256185,RB,-  مدينة رام الله,apartment,B,3,3,3,1,1,1,1,1,155,0,1,نعم,1,نعم,1,نعم,550,دولار,550
2020-12-16,256186,RB,-  مدينة البيرة,apartment,A,3,2,2,1,1,1,1,2,160,,1,نعم,1,نعم,0,,650,دولار,650
2020-12-16,256187,RB,-  مدينة البيرة,apartment,B,3,2,2,1,1,2,2,صاله + صالون,200,,0,,1,نعم,0,,550,دولار,550
2020-12-17,256189,B,- الدوحة,apartment,B,2,2,2,1,1,3,3,نعم يوجد واحدة,130,,0,,0,,0,,1500,شيكل,450
2020-12-20,256190,RB,-  مدينة البيرة,apartment,A,2,2,2,1,1,1,1,صاله + صالون + سفره,120,100,1,نعم,1,نعم,1,نعم,1200,دولار,1200
2020-12-16,256191,JN,-  مدينة جنين,apartment,B,3,1,1,1,1,1,1,صالة كبيرة,175,0,0,,1,نعم,0,,1500,شيكل,450
2020-12-20,256196,RB,-  مدينة رام الله,apartment,A,1,1,1,1,1,0,,,,,1,نعم,0,,0,,1400,شيكل,420
2020-12-16,256197,RB,-  مدينة رام الله,apartment,A,1,1,1,1,1,1,1,صالة,50,,1,نعم,1,نعم,0,,500,دولار,500
2020-12-17,256200,RB,-  مدينة رام الله,apartment,A,3,2,2,1,1,2,2,صالة,160,1200,0,,0,,0,,250,دولار,250
2020-12-16,256201,RB,-  مدينة البيرة,apartment,B,3,2,2,1,1,2,2,صالة,150,700,1,نعم,1,نعم,1,نعم,500,دولار,500
2020-12-17,256202,RB,-  مدينة رام الله,apartment,A,2,2,2,1,1,2,2,صالة,170,800,0,,1,نعم,1,نعم,500,دولار,500
2020-12-17,256211,RB,-  مدينة رام الله,apartment,B,3,2,2,1,1,1,1,1,130,,0,,0,,0,,1700,شيكل,510
2020-12-17,256212,RB,- الطيرة,apartment,A,2,2,2,1,1,1,1,يوجد صالة,120,,0,,0,,0,,600,دولار,600
2020-12-17,256218,H,-  مدينة الخليل,apartment,A,4,2,2,1,1,1,1,نعم,125,,1,نعم,0,,0,,1000,دولار,1000
2020-12-17,256219,RB,-  مدينة البيرة,apartment,A,2,2,2,1,1,0,,صاله+صالون+سفرة,120,100,1,نعم,1,نعم,1,نعم,1200,دولار,1200
2020-12-17,256222,RB,-  مدينة رام الله,apartment,A,1,1,1,1,1,0,,قعدة,60,,1,نعم,0,,0,,500,دولار,500
2020-12-20,256225,RB,-  مدينة رام الله,apartment,A,2,2,2,1,1,1,1,نعم,120,1100,1,نعم,1,نعم,1,نعم,1000,دولار,1000
2020-12-17,256226,RB,-  مدينة رام الله,apartment,A,3,3,3,1,1,2,2,2,180,1100,1,نعم,1,نعم,1,نعم,1300,دولار,1300
2020-12-17,256227,RB,-  مدينة رام الله,apartment,A,1,1,1,1,1,1,1,نعم,80,1100,1,نعم,1,نعم,1,نعم,750,دولار,750
2020-12-17,256228,RB,-  مدينة البيرة,apartment,B,2,2,2,1,1,1,1,صالة كبيرة وسفرة مفتوحين على بعض وغرفة الجلوس مفتوحة على المطبخ,120,,1,نعم,1,نعم,0,,1800,شيكل,540
2020-12-17,256229,RB,-  مدينة رام الله,apartment,B,3,2,2,1,1,1,1,صالة كبيرة,125,1000,1,نعم,0,,0,,1400,شيكل,420
2020-12-17,256230,RB,-  مدينة البيرة,apartment,B,2,1,1,1,1,1,1,1,90,,0,,0,,0,,1250,شيكل,375
2020-12-17,256234,RB,- بير زيت,apartment,A,3,3,3,1,1,1,1,2,,,1,نعم,1,نعم,0,,600,دولار,600
2020-12-17,256235,H,-  مدينة الخليل,apartment,C,4,1,1,1,1,1,1,صاله عالمطبخ,140,,0,,0,,0,,3800,دينار,5358
2020-12-21,256237,RB,-  مدينة البيرة,apartment,B,3,3,3,1,1,1,1,1,180,0,1,نعم,1,نعم,1,نعم,600,دولار,600
2020-12-27,256238,RB,-  مدينة البيرة,apartment,B,3,2,2,1,1,1,1,1,170,0,1,نعم,1,نعم,1,نعم,500,دولار,500
2020-12-17,256239,RB,-  مدينة البيرة,apartment,A,3,3,3,1,1,1,1,1,170,0,1,نعم,1,نعم,1,نعم,1000,دولار,1000
